artist_id,artist_name,artist_genre,artist_followers,artist_popularity
3yvCFkK57FXH7JIwZQ5CmU,Baka Not Nice,`canadian hip hop` `melodic rap` `pop rap` `toronto rap` `trap` `trap soul` ,90508,58
3YvQkjWJ5ykJVUNP7YbTy9,From Indian Lakes,`alternative emo` `dreamo` `progressive post-hardcore` ,54358,52
3Z1tibPKhUYWCno0IYicCN,John Parr,`album rock` `mellow gold` `new wave pop` `soft rock` ,34860,58
3z3KnhKZObj216IgfHYGVf,Diamond Head,`groove metal` `hard rock` `metal` `nwobhm` `rock` `speed metal` `thrash metal` ,70989,48
3Z5fRknMBBNfCw6pkgR9S8,Pietro Mascagni,`classical` `early music` `italian opera` `post-romantic era` ,21186,53
3z6Uf5IZkN4TogRpRpgD84,Gary Wright,`album rock` `classic rock` `country rock` `mellow gold` `soft rock` `yacht rock` ,56815,48
3zMir00BoCKhwNTjlT61KN,dEUS,`belgian indie` `belgian indie rock` `belgian rock` ,77360,50
3znXuXT3xkCtjgOxXBBVnq,Justin Townes Earle,`alternative country` `country rock` `deep new americana` `folk` `folk-pop` `funk` `indie folk` `modern blues` `new americana` `roots rock` `singer-songwriter` `stomp and holler` `traditional folk` ,90356,53
3ZooCJzNMTLpmJaIRUEorI,Young Dro,`atl hip hop` `crunk` `dirty south rap` `gangster rap` `pop rap` `rap` `southern hip hop` `trap` ,470092,56
3ZWab2LEVkNKiBPIClTwof,Townes Van Zandt,`alternative country` `cosmic american` `country rock` `folk` `folk rock` `folk-pop` `new americana` `outlaw country` `roots rock` `singer-songwriter` `texas country` `traditional folk` ,162234,59
3zXw2Eh96iTT51pytzHdZi,38 Special,`album rock` `classic rock` `country rock` `folk rock` `glam metal` `hard rock` `mellow gold` `rock` `soft rock` `southern rock` ,524742,61
40akJv6gxzx8uyRg3vBRuX,Gruntruck,`funk metal` `grunge` ,12417,35
40DqL6Tv84cKT2pH2NMs9r,Roger Waters,`album rock` `art rock` `classic rock` `progressive rock` `rock` `symphonic rock` ,854443,59
40ELTAg7Kg6vbWnlyx2n9R,Lewis Watson,`folk-pop` `indie anthem-folk` `indie folk` `indiecoustica` `neo mellow` `oxford indie` ,167408,60
40xbWSB4JPdOkRyuTDy1oP,Nicole Scherzinger,`dance pop` `europop` `pop` `post-teen pop` `urban contemporary` ,1290156,66
40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,`alternative metal` `alternative rock` `grunge` `modern rock` `permanent wave` `pop rock` `post-grunge` `rock` ,2436067,75
40YwbT9WnYAkFgBSYtHGQj,All Get Out,`alternative emo` `anthem emo` `dreamo` `emo` ,16444,40
415JrPfN7ukaTu8JV8BLE8,Local H,`alternative metal` `alternative rock` `grunge` `modern rock` `post-grunge` `rock` ,93792,51
415rtLOb1FDKZAxo1IJ1hW,WZRD,,65147,45
41gxhG2jLBD3CEn3QI0EwL,Reek da Villian,,1111,31
41I5xI04kixwmonDBl0Sda,King Combs,`cali rap` `deep pop r&b` ,32367,64
41klVmDluQZmGGqoidNfbe,Blac Youngsta,`pop rap` `rap` `southern hip hop` `trap` ,913595,65
41LfjfTCcTCUdykJqNyFw8,Dae Dae,`atl hip hop` `trap` `viral trap` ,333930,50
41rVuRHYAiH7ltBTHVR9We,Slushii,`brostep` `edm` `electro house` `electronic trap` `pop edm` ,553055,66
41TSOINjztNAFtwuGenWVA,Chynna,`alternative r&b` `electra` `escape room` `trap queen` ,44542,47
42tDjhK9kdS7CCHxs8ysz0,Hank Thompson,`cowboy western` `traditional country` `western swing` ,17512,41
42TFhl7WlMRXiNqzSrnzPL,Lou Reed,`art rock` `classic rock` `dance rock` `glam rock` `permanent wave` `protopunk` `psychedelic rock` `rock` `singer-songwriter` ,993753,69
42Vmza0WYHdhsgxFmf9Tui,Charles Gounod,`classical` `french opera` `late romantic era` ,13940,57
42yf4QkiE9a252krn9OUCb,Sauce Walka,`deep southern trap` `houston rap` `southern hip hop` `trap` `vapor trap` ,101570,54
430byzy0c5bPn5opiu0SRd,Edward Elgar,`british modern classical` `classical` `late romantic era` `victorian britain` ,92959,61
432R46LaYsJZV2Gmc4jUV5,Joy Division,`alternative rock` `dance rock` `garage rock` `indie rock` `madchester` `new wave` `post-punk` `rock` `uk post-punk` ,1172596,69
436sYg6CZhNefQJogaXeK0,Camille Saint-Saëns,`classical` `late romantic era` ,184722,65
43HpW8B5gYRnYbSzm37n5v,Jessi Colter,`outlaw country` ,16722,42
43ltIj8NRBsmOEjDr5Sk10,Fantomas,`alternative metal` `avant-garde metal` ,54978,36
43mhFhQ4JAknA7Ik1bOZuV,Pat Benatar,`album rock` `classic rock` `dance rock` `heartland rock` `mellow gold` `new wave pop` `rock` `soft rock` ,737229,65
43O3c6wewpzPKwVaGEEtBM,My Morning Jacket,`alternative rock` `folk-pop` `garage rock` `indie folk` `indie rock` `jam band` `melancholia` `modern rock` `new americana` `roots rock` `stomp and holler` ,351041,60
43sZBwHjahUvgbx1WNIkIz,Creed,`alternative metal` `nu metal` `pop rock` `post-grunge` `rock` ,1639159,70
43wwctvUaVOoEHEijQ8NpF,Love Battery,`grunge` ,10164,34
44drVL4jbdo6T6llD5cMgx,McClenney,`alternative r&b` `indie r&b` `indie soul` `neo r&b` ,30972,51
44IvvHRk2XF243QLA2VOa8,Stunna 4 Vegas,`southern hip hop` `trap` ,73857,72
44NX2ffIYHr6D4n7RaZF7A,Van Morrison,`classic rock` `folk` `folk rock` `folk-pop` `mellow gold` `rock` `roots rock` `singer-songwriter` `soft rock` ,1350525,77
44PA0rCQXikgOWbfY7Fq7m,Ying Yang Twins,`atl hip hop` `crunk` `dance pop` `dirty south rap` `gangster rap` `hip hop` `hip pop` `pop rap` `rap` `southern hip hop` `trap` ,528659,66
450iujbtN6XgiA9pv6fVZz,Razorlight,`britpop` `garage rock` `indie rock` `modern rock` `neo mellow` `rock` ,331794,62
459INk8vcC0ebEef82WjIK,Erik Satie,`classical` `early avant garde` `early modern classical` `post-romantic era` ,374535,68
45a6gCQWq61lIUDmr1tKuO,Bun B,`dirty south rap` `gangster rap` `hip hop` `houston rap` `pop rap` `rap` `southern hip hop` `trap` ,475452,64
45AMD9qU0ERQY5RvR7deHR,Che Ecru,`alternative r&b` `deep pop r&b` `indie r&b` `trap soul` ,44083,51
45dkTj5sMRSjrmBSBeiHym,Tate McRae,`pop` `social media pop` ,293448,70
45EDyNLJAvgshFEFXKssfl,Fixkes,`belgian rock` `classic belgian pop` ,3894,32
45eNHdiiabvmbp4erw26rg,ILLENIUM,`edm` `electropop` `pop` ,721453,84
45KpBChrKYWhTlU6N57ofu,Kix,`album rock` `glam metal` `hard rock` `metal` `sleaze rock` ,117685,47
45lorWzrKLxfKlWpV7r9CN,Ben Harper,`neo mellow` ,659531,64
45m1IiS45uD1HcPlYkNWKj,A$AP ANT,`baltimore hip hop` `drill` `underground hip hop` `vapor trap` ,107103,61
45O9BwPMyywM755SYUK0sP,Uriah Heep,`album rock` `art rock` `blues rock` `classic rock` `hard rock` `metal` `progressive rock` `psychedelic rock` `rock` `symphonic rock` ,360242,56
45rAZqRt5nUUMatQzk8qJu,Johnny Lee,`classic country pop` `country` `country rock` ,62009,47
45S8rtgQSxj1a0tzCNhSeD,Steve Wariner,`country` `country rock` ,72988,49
46njgd2Rq9tZc4ZjeQMgbh,Boz Scaggs,`adult standards` `album rock` `art rock` `classic rock` `classic uk pop` `country rock` `folk` `folk rock` `heartland rock` `mellow gold` `rock` `roots rock` `singer-songwriter` `soft rock` `yacht rock` ,330487,62
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,`florida rap` `hip hop` `melodic rap` `miami hip hop` `pop rap` `rap` `southern hip hop` `trap` ,5246120,86
46Unp6DY3Zmy7QS1Fx47yq,Hank Locklin,`nashville sound` ,32072,45
46x75iFAkipaG5IEAFN4L4,Giuseppe Tartini,`baroque` `classical` `early music` `italian baroque` ,25747,44
470WlqN9HSRDGNaMufeHHF,Imaginary Future,`folk-pop` `indie anthem-folk` `indie folk` `indiecoustica` `neo mellow` `viral pop` ,68799,68
47BEc2RoW53owMyxacXWdV,Yves V,`belgian edm` `big room` `deep big room` `edm` `electro house` `house` `pop edm` `progressive electro house` `progressive house` `tropical house` ,212231,68
47bGK00zHXcGlUWfrE0dvi,Rx Bandits,`dreamo` `ska` `ska punk` ,46440,45
47z7ZrgFoBvVpCnElCE3Zh,Yellow Claw,`bass trap` `brostep` `edm` `electro house` `electronic trap` ,836276,73
485uL27bPomh29R4JmQehQ,Bob Seger,`album rock` `classic rock` `folk rock` `hard rock` `heartland rock` `mellow gold` `rock` `singer-songwriter` `soft rock` ,771999,71
48YxSlb23RAaCd4RyHcV9V,Herman's Hermits,`adult standards` `brill building pop` `british invasion` `bubblegum pop` `classic uk pop` `folk` `folk rock` `mellow gold` `merseybeat` `rock-and-roll` ,216150,56
49Cw140t9jupn4S3udehoP,Y&T,`album rock` `glam metal` `hard rock` `metal` `rock` `sleaze rock` ,94387,48
49JvZ17o0VaAmXaJv5kZlv,Al Kooper,`blues` `blues rock` `classic rock` `country rock` `electric blues` `folk rock` `psychedelic rock` `roots rock` `singer-songwriter` ,26490,47
49mHZzhcsoQB1JXWv8Q9gU,V.I.C.,`atl hip hop` `pop rap` `southern hip hop` ,93341,53
49vCIUW46QY3L5vo1xVFoy,Trae Tha Truth,`deep southern trap` `dirty south rap` `gangster rap` `houston rap` `rap` `southern hip hop` `trap` ,165024,58
49ygis4xkYsXbHMGCD7ajq,Kalin White,`deep pop r&b` `indie r&b` `trap soul` ,28998,46
4a2nAPF15Gv8V65Ba3IJSB,The Olivia Tremor Control,`alternative rock` `athens indie` `collage pop` `e6fi` `experimental rock` `freak folk` `gbvfi` `indie rock` `lo-fi` `noise pop` `noise rock` `slow core` `twee pop` ,29801,40
4A55B07fj8Dwb525T2vlqJ,Pollari,`underground hip hop` `vapor trap` ,19778,40
4AA474G2hRfrHyGrfyDseO,Mozzy,`cali rap` `trap` `west coast trap` ,292058,69
4AcHt3JxKy59IX7JNNlZn4,Fitz and The Tantrums,`folk-pop` `indie pop` `indie poptimism` `la indie` `modern rock` `pop rock` ,506226,71
4AgQTHagFdBq8VL791lSXz,Keith Anderson,`contemporary country` `country` `country road` `modern country rock` `oklahoma country` `redneck` ,225691,55
4Ait1vX2ZaWPrkua8Z664O,Futurebirds,`athens indie` `deep new americana` `indie folk` `new americana` `roots rock` `stomp and holler` ,22302,49
4Ajgo7nAsTzjSFymIfBjZ1,The Felice Brothers,`alternative country` `deep new americana` `folk` `folk-pop` `indie folk` `new americana` `roots rock` `singer-songwriter` `stomp and holler` `traditional folk` ,44410,47
4aJTB79uwT4sP0Nb8QGWHc,Joe Nichols,`arkansas country` `contemporary country` `country` `country road` `modern country rock` ,450559,62
4AK6F7OLvEQ5QYCBNiQWHq,One Direction,`boy band` `dance pop` `pop` `post-teen pop` `talent show` ,14398345,87
4AksvCnkZaQoTu1nJr62Db,The Feeling,`english indie rock` `europop` ,57374,51
4ANigmoglCpG6sHgfT1hkB,Omar Rodriguez Lopez,`el paso indie` ,58420,40
4ApdWjZjftqD77Vh6qDbCr,Pedro The Lion,`dreamo` `emo` `emo punk` `indie pop` `indie rock` `lo-fi` `melancholia` `slow core` `stomp and holler` ,43592,44
4ASJkb9HOe3Vz5ZaXOjnfN,Backyard Babies,`glam metal` `sleaze rock` `swedish alternative rock` `swedish hard rock` ,49624,49
4AVFqumd2ogHFlRbKIjp1t,Alesso,`big room` `dance pop` `edm` `electro house` `pop` `progressive electro house` `tropical house` ,3135975,80
4AwLiAGc1rRLrCepj5rdTI,Collin Raye,`arkansas country` `country` `country road` `country rock` ,215422,55
4AXpdpyOnye51mlXxsKESw,'T Hof Van Commerce,`belgian hip hop` `belgian rock` ,13681,35
4BANbHDs1IluagTx5eRW2P,Jon Langston,`contemporary country` `country pop` `country road` `modern country rock` `redneck` ,117285,64
4bbjivSh1oG4NOc7uYHfw5,Lil B,`escape room` `underground hip hop` ,99513,50
4BFMTELQyWJU1SwqcXMBm3,The Stooges,`alternative rock` `blues rock` `classic rock` `dance rock` `experimental rock` `garage rock` `new wave` `permanent wave` `post-punk` `protopunk` `psychedelic rock` `punk` `punk blues` `rock` ,317239,58
4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,`dance pop` `edm` `electro house` `german dance` `pop` `pop rap` `tropical house` ,899174,78
4bMNzAopkqYTwkBLwMKsF1,Childish Major,`alternative r&b` `trap soul` `underground hip hop` ,42754,59
4bsWHdJkFtq1r3TcXtKGdv,Dave Dudley,`truck-driving country` ,15537,45
4BuyNtIXCdb4fHesOdR3io,Josh Thompson,`contemporary country` `country` `country road` `modern country rock` `redneck` ,109318,53
4BWn7qje7L2bGp79bupn3B,Red Cafe,`southern hip hop` ,91673,47
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,`folk-pop` `irish pop` `modern rock` `pop` `pop rock` ,1673199,76
4BYxqVkZyFjtik7crYLg5Q,Chris Young,`contemporary country` `country` `country road` `modern country rock` ,1647579,73
4BzCdhJTyTS3gumq9xmymb,ayokay,`electropop` `indie electropop` `indie poptimism` `indietronica` `pop` `pop rap` `tropical house` ,79581,66
4C50EbCS11M0VbGyH3OfLt,Bahamas,`deep new americana` `folk-pop` `indie folk` `indie pop` `neo mellow` `new americana` `stomp and holler` ,229206,68
4C9Tvlt8v7d8R6h98FgdUy,bLAck pARty,`alternative r&b` `indie r&b` `indie soul` ,56190,56
4Cedjq5BQL3MhapRvDpFED,Neko Case,`alternative country` `anti-folk` `art pop` `canadian indie` `canadian singer-songwriter` `chamber pop` `folk` `folk-pop` `indie folk` `indie pop` `indie rock` `lilith` `new americana` `outlaw country` `roots rock` `singer-songwriter` `stomp and holler` `traditional folk` ,141534,55
4cHYNNA4fiedY4Wpd0iVo2,Delv!s,`belgian pop` ,4639,43
4cmA2QDPdzh8W2ytpyUGes,Young Scooter,`atl trap` `dirty south rap` `drill` `gangster rap` `pop rap` `rap` `southern hip hop` `trap` `vapor trap` ,306572,64
4Cqia9vrAbm7ANXbJGXsTE,Slash,`hard rock` `post-grunge` `rock` ,1671027,65
4cSYNpczcvTUpnPMFDLsIc,Tungevaag & Raaban,`big room` `dance pop` `deep pop edm` `edm` `norwegian pop` `tropical house` ,318753,58
4CYeVo5iZbtYGBN4Isc3n6,Dio,`album rock` `glam metal` `hard rock` `metal` `power metal` `progressive metal` `rock` `speed metal` ,1149028,66
4CyxMgnF71FyOWADVWxJRE,Strawberry Girls,`progressive post-hardcore` ,40619,50
4CzUzn54Cp9TQr6a7JIlMZ,Manowar,`comic metal` `hard rock` `metal` `power metal` `progressive metal` `rock` `speed metal` `thrash metal` ,470542,59
4DdkRBBYG6Yk9Ka8tdJ9BW,Offset,`atl hip hop` `hip hop` `pop rap` `rap` `southern hip hop` `trap` ,1308910,88
4DMlDJn7CPSSS0DuUf1vrH,Snowy White,`blues rock` `british blues` `electric blues` `modern blues` ,27025,48
4dw1gYD42SHeDoxl7SKDhS,Nakala,`alternative r&b` `indie r&b` `trap soul` `uk contemporary r&b` ,17548,44
4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,`folk-pop` `indie pop` `metropopolis` `modern rock` `pop rock` `stomp and holler` ,2758443,74
4DX2G1URzfEiRg2wBfv4ub,Hudson Taylor,`indie anthem-folk` ,92090,54
4DZGvSv2oMkBUnPz67E6z6,David Nail,`contemporary country` `country` `country road` `modern country rock` ,263325,59
4E35ibCNOAXiBdd4OMnlrk,Bulletboys,`glam metal` `hard rock` `sleaze rock` ,68119,40
4e5V1Q2dKCzbLVMQ8qbTn6,Collective Soul,`alternative metal` `alternative rock` `pop rock` `post-grunge` `rock` ,540657,63
4EGlaDAVZTNNknDdKHrHRp,Red Rider,`album rock` `classic canadian rock` ,39270,44
4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,`big room` `dance pop` `danish electronic` `edm` `electro house` `pop` `pop edm` `tropical house` ,670314,75
4EPJlUEBy49EX1wuFOvtjK,Becky Hill,`house` `pop` `pop house` `tropical house` `uk pop` ,87687,81
4ePunOqQbOYoQwd1298g3Z,Silver Jews,`alternative country` `alternative rock` `anti-folk` `art pop` `chamber pop` `dream pop` `folk-pop` `freak folk` `garage psych` `gbvfi` `indie folk` `indie pop` `indie rock` `lo-fi` `noise pop` `roots rock` `singer-songwriter` `slow core` `stomp and holler` ,31056,52
4Eqd24yS5YcxI8b6Xfuwr8,Eve 6,`alternative metal` `alternative rock` `pop rock` `post-grunge` ,223142,57
4EukMPjtYsdi87lkU1hIxN,Manila Killa,`edm` `electropop` `indie electropop` `pop edm` `vapor soul` `vapor twitch` ,42685,57
4EVpmkEwrLYEg6jIsiPMIb,Fleet Foxes,`chamber pop` `folk-pop` `indie folk` `indie pop` `indie rock` `modern rock` `seattle indie` `stomp and holler` ,902348,69
4EzkuveR9pLvDVFNx6foYD,James Bay,`folk-pop` `neo mellow` `pop` `pop rock` ,2584506,80
4FAEZeJcsYYBkNq2D3KGTV,Three Dog Night,`album rock` `art rock` `blues rock` `brill building pop` `bubblegum pop` `classic rock` `country rock` `folk` `folk rock` `hard rock` `heartland rock` `mellow gold` `rock` `roots rock` `soft rock` ,397143,62
4FffNBBwp4PayIiCBeJFPQ,Britny Fox,`glam metal` `hard rock` `sleaze rock` ,59556,38
4Fgf6RvuWpiwDXSE7Vammx,George Martin,,48179,40
4fgXfJCQnK6c44u4KzAtQP,Sundara Karma,`english indie rock` `indie pop` `indie rock` `modern rock` `reading indie` `rock` ,137618,59
4fLF7NyMYLaMxUmZCSp5ex,Johnny Yukon,`trap soul` ,19108,48
4FmgWM5kNxZ8ibCNPS6hHN,Carl Smith,`honky tonk` ,13175,40
4FmTFdAid9vZwCqOFedhD4,Admiral Freebee,`belgian indie` `belgian rock` `classic belgian pop` ,15922,39
4FTPrxr5zwdfmh46OLnNhn,The Van Jets,`belgian indie` `belgian indie rock` `belgian rock` ,13941,39
4fw9oPmbbmHW5aAJpkJdlI,Margot & The Nuclear So And So's,`dreamo` `indie pop` `indy indie` `stomp and holler` ,88949,50
4fwuXg6XQHfdlOdmw36OHa,Paloma Faith,`british soul` `dance pop` `europop` `pop` ,788837,68
4fxdqujwhb2NIQyr7qnnPX,Kitty Wells,`nashville sound` `traditional country` ,54689,42
4G0XDEk7RbA4BBCTs917U9,Sun Kil Moon,`alternative rock` `chamber pop` `dream pop` `folk-pop` `freak folk` `indie folk` `indie rock` `lo-fi` `singer-songwriter` `slow core` `stomp and holler` ,138574,53
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,`melodic rap` ,1136177,89
4gB2Nnsapxi4chX9f5zgku,Skooly,`atl trap` `trap` ,109031,54
4gIdjgLlvgEOz7MexDZzpM,Status Quo,`album rock` `blues rock` `british blues` `classic rock` `classic uk pop` `glam rock` `hard rock` `rock` ,360564,64
4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,`pop` `uk pop` ,1632955,90
4Gso3d4CscCijv0lmajZWs,Don Toliver,`pop rap` `rap` `trap` `trap soul` `underground hip hop` `vapor trap` ,85500,65
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,`pop` `post-teen pop` ,2465532,86
4hf3caW9H8uFwwbv5pFjcg,Jake Bugg,`indie rock` `modern rock` `nottingham indie` ,666425,66
4hRL2QmahOYxXNmNKtG1AI,Valee,`chicago rap` `trap` `underground hip hop` `vapor trap` ,95594,61
4hTL3jOgvZwOqegEZTOrCc,Col3trane,`alternative r&b` `indie r&b` `indie soul` `trap soul` `uk contemporary r&b` ,58848,63
4HVmeVTQBgvTuvjB1JYwaf,Gilbert O'Sullivan,`adult standards` `bubblegum pop` `classic uk pop` `folk rock` `mellow gold` `soft rock` ,141771,58
4hwJwkgsufeilLXS1ZfJqq,The Unlikely Candidates,`fort worth indie` `indie pop` `indie poptimism` `modern alternative rock` `modern rock` ,72828,61
4HzKw8XcD0piJmDrrPRCYk,Majid Jordan,`alternative r&b` `pop` `pop rap` `rap` `trap soul` ,450142,73
4I1DvdLsieFgvgYbr8NRfh,Closure in Moscow,`dreamo` `progressive post-hardcore` ,40240,43
4ibNXJiMYOPibpS9DB9Qz3,Slaughter,`album rock` `canadian metal` `glam metal` `hard rock` `rock` `sleaze rock` ,263487,50
4iH079WFvkBukHz8JgiOp3,Tsar B,`belgian pop` ,24181,45
4iiQabGKtS2RtTKpVkrVTw,Smallpools,`hopebeat` `indie pop` `indie poptimism` `indietronica` `la indie` `la pop` `metropopolis` `modern rock` `pop rock` ,178204,62
4IprNlQiJZUUJhDl0fL2SL,Quando Rondo,`melodic rap` `southern hip hop` `trap` ,672037,73
4isewEHTP7Az2QheDdBQ6J,24hrs,`deep pop r&b` `pop rap` `trap` `trap soul` `underground hip hop` `vapor trap` ,113143,68
4iudEcmuPlYNdbP3e1bdn1,Silverchair,`alternative metal` `alternative rock` `australian alternative rock` `australian psych` `grunge` `nu metal` `pop rock` `post-grunge` `rock` ,667347,64
4IVAbR2w4JJNJDDRFP3E83,6LACK,`alternative r&b` `atl hip hop` `hip hop` `melodic rap` `pop rap` `rap` `trap` ,1915122,84
4IWBUUAFIplrNtaOHcJPRM,James Arthur,`pop` `post-teen pop` `talent show` `uk pop` ,4986594,87
4IZLJdhHCqAvT4pjn8TLH5,Jme,`grime` `instrumental grime` `uk hip hop` ,277753,66
4j56EQDQu5XnL7R3E9iFJT,Young the Giant,`indie pop` `indie rock` `indietronica` `modern alternative rock` `modern rock` `pop` `stomp and holler` ,1078822,71
4J69yWrKwWJgjv3DKTZcGo,Big Brother & The Holding Company,`classic rock` `psychedelic rock` `rock` ,127274,61
4j7EVY3kuDwLPfD2jfC7LC,Toad The Wet Sprocket,`alternative rock` `neo mellow` `pop rock` `post-grunge` `rock` ,163054,54
4jBSa0eitusIKxQHjAgsyd,Coverdale/Page,`album rock` `glam metal` `hard rock` `rock` ,53111,36
4JmHPDJSnDcFx19Dx84tHS,Uberdope,`belgian hip hop` ,2618,29
4JNfz6aO9ZFz0gp5GY88am,Hey Violet,`dance pop` `electropop` `indie poptimism` `modern rock` `pixie` `pop` `post-teen pop` `social media pop` ,524093,65
4JqpJeNOhP6bAkolNMLwFg,Jean Deaux,`alternative r&b` `escape room` `indie r&b` `indie soul` ,31487,60
4JSWO1Pf2zV991fq64uAce,Jean-Philippe Rameau,`baroque` `classical` `early music` `french baroque` `french opera` ,41269,51
4jWzNq3sdzSpqn7BnzvIKn,Memphis Bleek,`east coast hip hop` `gangster rap` `hardcore hip hop` `hip hop` `hip pop` `rap` `southern hip hop` ,161932,52
4K3DSWzghkGUcQOEZG9gpo,Chris LeDoux,`country` `country road` `country rock` `wyoming roots` ,238790,58
4K3NWDwBIxgktui14SccR2,The Vapors,`dance rock` `mod revival` `new wave` `new wave pop` `pub rock` ,21347,45
4k3yrCOPB5wp2ne8R9MQoM,Janine,`alternative r&b` `deep pop r&b` `indie r&b` `nz pop` ,98912,52
4K9OTkRXEFL6NDXFTqVmq9,Elina,`indie cafe pop` `norwegian pop` `pop` `swedish pop` ,35667,65
4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,`country rock` `electric blues` `folk` `folk rock` `folk-pop` `lilith` `mellow gold` `rock` `roots rock` `singer-songwriter` `soft rock` `traditional folk` ,318080,63
4ke9HXbejpYVMhbOjSa4le,Lil Gotit,`atl trap` `pop rap` `rap` `southern hip hop` `trap` `vapor trap` ,97130,64
4kHtgiRnpmFIV5Tm4BIs8l,Sergei Prokofiev,`classical` `early modern classical` `russian modern classical` ,128090,60
4KJ6jujcNPzOyhdNoiNftp,lovelytheband,`indie pop` `indie poptimism` `indietronica` `modern rock` ,185097,67
4klVRld7OkKd0qSFKhMvcb,Capdown,`modern ska punk` `ska` `ska punk` ,9321,32
4kmq4NmMAD2EB24v6Il3qr,Sunset Rubdown,`chamber pop` `freak folk` `indie rock` `quebec indie` `stomp and holler` ,19575,35
4kNRotUiNCcfZhnpJJTDtl,Vern Gosdin,`bakersfield sound` `country` `country rock` ,72595,49
4kveDT8ylFciq1mdeYcIvw,Donnie Iris,`album rock` ,16602,41
4kYGAK2zu9EAomwj3hXkXy,JP Cooper,`dance pop` `neo mellow` `pop` `pop rock` `tropical house` `uk pop` ,443238,78
4l43uAIHyF5VzgonMKVkg7,Ryan Oakes,`deep underground hip hop` `indie pop rap` ,47857,59
4l8UbJGiXxbfyDJPvcVH23,A.A. Bondy,`alternative country` `indie folk` `new americana` `stomp and holler` ,35286,43
4lCaf25RGJ4ZPz2fsGUVcq,Jim & Jesse,`appalachian folk` `bluegrass` `bluegrass gospel` `old-time` `traditional folk` ,5751,33
4LG4Bs1Gadht7TCrMytQUO,The Shins,`albuquerque indie` `alternative rock` `chamber pop` `folk-pop` `garage rock` `indie folk` `indie pop` `indie rock` `modern rock` `portland indie` `stomp and holler` ,895671,68
4lPl9gqgox3JDiaJ1yklKh,Tierra Whack,`alternative r&b` `escape room` ,187129,67
4Ly0KABsxlx4fNj63zJTrF,Seafret,`folk-pop` `indie anthem-folk` `modern rock` ,388739,65
4LZ4De2MoO3lP6QaNCfvcu,Said the Sky,`edm` `electropop` `pop edm` ,140922,67
4M1FpEWs2PeYfJe7xxJfhH,Freddie Mercury,`glam rock` ,2731499,66
4m1yRHUMhvB8gKAJTjK4kO,Boombox Cartel,`bass trap` `brostep` `edm` `electro house` `electronic trap` `vapor twitch` ,150270,62
4M2gGLzKCo0rPyn224PsoN,Marc Bolan,`glam rock` ,66063,38
4m2kfAHEnK7Z7qLGxeWtro,The Plastic Ono Band,`experimental rock` ,18630,68
4MCBfE4596Uoi2O4DtmEMz,Juice WRLD,`chicago rap` `melodic rap` ,6161443,93
4mHAu7NX2UNsnGXjviBD9e,Brooks,`big room` `deep big room` `edm` `electro house` `future house` `house` `pop edm` `progressive electro house` `progressive house` ,171456,72
4mLJ3XfOM5FPjSAWdQ2Jk7,Dr. Dog,`chamber pop` `folk-pop` `funk` `garage rock` `indie folk` `indie pop` `indie rock` `modern rock` `new americana` `philly indie` `shimmer pop` `stomp and holler` ,281124,66
4mO4aGO6u29UyR6XLZR9XW,The New Pornographers,`alternative rock` `anti-folk` `art pop` `canadian indie` `chamber pop` `folk-pop` `freak folk` `indie folk` `indie pop` `indie rock` `lo-fi` `modern rock` `noise pop` `stomp and holler` `vancouver indie` ,134766,55
4MoAOfV4ROWofLG3a3hhBN,Jon Pardi,`contemporary country` `country` `country road` `modern country rock` ,873626,76
4MPkNgar5uTd8Sqvrr7par,Clay Walker,`contemporary country` `country` `country road` `country rock` `modern country rock` ,553147,62
4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,`album rock` `blues rock` `classic rock` `country rock` `hard rock` `mellow gold` `rock` `southern rock` ,2400447,76
4n31svBA9GGIYxGxgrQaRK,George Thorogood & The Destroyers,`album rock` `blues rock` `classic rock` `electric blues` `hard rock` `heartland rock` `mellow gold` `rock` `roots rock` ,412597,61
4NcMrSi3B8eUVy6e1Ni3wu,Ivy Sole,`alternative r&b` `escape room` `indie soul` `nc hip hop` ,36467,49
4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,`dance pop` `pop` `post-teen pop` ,13147512,94
4NgfOZCL9Ml67xzM0xzIvC,Janis Joplin,`blues rock` `classic rock` `psychedelic rock` `rock` ,1890711,69
4NGiEU3Pkd8ASRyQR30jcA,Matt Nathanson,`acoustic pop` `folk-pop` `indiecoustica` `neo mellow` `pop rock` ,269633,64
4NHQUGzhtTLFvgF5SZesLK,Tove Lo,`dance pop` `electropop` `metropopolis` `pop` `post-teen pop` `swedish electropop` `swedish pop` `swedish synthpop` `tropical house` ,2220993,81
